InGame,DropperID,MobName,Enable,QuestID,ItemID,ServerItemName,ItemName,Chance,MinQTY,MaxQTY
FALSE,8140103,Blue Kentaurus,TRUE,0,1082116,Blood Emperor,Blood Emperor,1000,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,1102032,Purple Giles Cape,Purple Giles Cape,1000,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,1202004,Blaze Capsule,Blaze Capsule,10000,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,1202005,Glaze Capsule,Glaze Capsule,500,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,1322045,Battle Hammer,Battle Hammer,700,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,1332051,Gold Double Knife,Gold Double Knife,500,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,1412009,Helios,Helios,700,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,1412021,Tavar,Tavar,700,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,1432011,Fairfrozen,Fairfrozen,500,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,1442019,Eclipse,Eclipse,700,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,1452013,Fire Arund,Fire Arund,500,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,1492010,Infinity's Wrath,Infinity's Wrath,500,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,2000002,White Potion,White Potion,20000,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,2000005,Power Elixir,Power Elixir,20000,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,2000006,Mana Elixir,Mana Elixir,20000,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,2040001,Scroll for Helmet for Defense 60%,Scroll for Helmet for Defense 60%,300,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,2040343,Scroll for Accessory for DEX 100%,Scroll for Accessory for DEX 100%,750,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,2043701,Scroll for Wand for Magic ATT 60%,Scroll for Wand for Magic ATT 60%,300,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,2044314,Scroll for Spear for Accuracy 10%,Scroll for Spear for Accuracy 10%,300,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,4000233,Kentaurus's Marrow,Kentaurus's Marrow,600000,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,4004002,Dexterous Crystal Ore,DEX Crystal Ore,10000,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,4006000,The Magic Rock,The Magic Rock,10000,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,4010000,Bronze Ore,Bronze Ore,9000,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,4020001,Amethyst Ore,Amethyst Ore,9000,1,1
FALSE,8140103,Blue Kentaurus,TRUE,0,4161016,[Storybook] Frozen Book of Ice,[Storybook] Frozen Book of Ice,7000,1,1
FALSE,8140110,Birk,TRUE,0,0,Meso,Meso,400000,500,800
FALSE,8140110,Birk,FALSE,0,1492021,Maple Storm Pistol,Maple Storm Pistol,700,1,1
FALSE,8140110,Birk,FALSE,0,2385014,Birk Card,Birk Card,8000,1,1
FALSE,8140110,Birk,FALSE,0,4007001,Magic Powder (White),Magic Powder (White),10000,1,1
FALSE,8140110,Birk,FALSE,0,4007003,Magic Powder (Green),Magic Powder (Green),10000,1,1
FALSE,8140110,Birk,FALSE,0,4030012,Monster Card,Monster Card,125000,1,1
FALSE,8140110,Birk,FALSE,3718,4032511,Andy's Pocket Watch,Andy's Pocket Watch,60000,1,1
FALSE,8140110,Birk,TRUE,0,1002330,Dark Pireta Hat,Dark Pireta Hat,1287,1,1
FALSE,8140110,Birk,TRUE,0,1050083,Dark Battle Road,Dark Battle Road,700,1,1
FALSE,8140110,Birk,TRUE,0,1072185,Dark Wing Boots,Dark Wing Boots,800,1,1
FALSE,8140110,Birk,TRUE,0,1082119,Purple Larceny,Purple Larceny,1000,1,1
FALSE,8140110,Birk,TRUE,0,1092027,Silver Kalkan,Silver Kalkan,700,1,1
FALSE,8140110,Birk,TRUE,0,1302056,Sparta,Sparta,700,1,1
FALSE,8140110,Birk,TRUE,0,1332052,Blood Dagger,Blood Dagger,500,1,1
FALSE,8140110,Birk,TRUE,0,1372010,Dimon Wand,Dimon Wand,700,1,1
FALSE,8140110,Birk,TRUE,0,1432010,Omega Spear,Omega Spear,500,1,1
FALSE,8140110,Birk,TRUE,0,1452015,Dark Arund,Dark Arund,500,1,1
FALSE,8140110,Birk,TRUE,0,1462013,Dark Raven,Dark Raven,500,1,1
FALSE,8140110,Birk,TRUE,0,1482010,Steelno,Steelno,500,1,1
FALSE,8140110,Birk,TRUE,0,2000002,White Potion,White Potion,20000,1,1
FALSE,8140110,Birk,TRUE,0,2000005,Power Elixir,Power Elixir,20000,1,1
FALSE,8140110,Birk,TRUE,0,2000006,Mana Elixir,Mana Elixir,20000,1,1
FALSE,8140110,Birk,TRUE,0,2043802,Scroll for Staff for Magic ATT 10%,Scroll for Staff for Magic ATT 10%,300,1,1
FALSE,8140110,Birk,TRUE,0,2044702,Scroll for Claw for ATT 10%,Scroll for Claw for ATT 10%,300,1,1
FALSE,8140110,Birk,TRUE,0,2044801,Scroll for Knuckler for ATT 60%,Scroll for Knuckler for ATT 60%,300,1,1
FALSE,8140110,Birk,TRUE,0,2044803,Dark Scroll for Knuckler for ATT 70%,Dark Scroll for Knuckler for ATT 70%,750,1,1
FALSE,8140110,Birk,TRUE,0,4000241,Birk's Chewed Grass,Birk's Chewed Grass,600000,1,1
FALSE,8140110,Birk,TRUE,0,4004002,Dexterous Crystal Ore,DEX Crystal Ore,10000,1,1
FALSE,8140110,Birk,TRUE,0,4006000,The Magic Rock,The Magic Rock,10000,1,1
FALSE,8140110,Birk,TRUE,0,4010006,Gold Ore,Gold Ore,9000,1,1
FALSE,8140110,Birk,TRUE,0,4020008,Black Crystal Ore,Black Crystal Ore,9000,1,1
FALSE,8140111,Dual Birk,TRUE,0,0,Meso,Meso,400000,600,900
FALSE,8140111,Dual Birk,FALSE,0,2385019,Dual Birk Card,Dual Birk Card,8000,1,1
FALSE,8140111,Dual Birk,FALSE,0,4030012,Monster Card,Monster Card,125000,1,1
FALSE,8140111,Dual Birk,FALSE,3712,4031413,Black Soul of Dual Birk,Black Soul of Dual Birk,100000,1,1
FALSE,8140111,Dual Birk,FALSE,3718,4032511,Andy's Pocket Watch,Andy's Pocket Watch,60000,1,1
FALSE,8140111,Dual Birk,FALSE,0,4130001,Shoes Production Stimulator,Shoes Production Stimulator,6000,1,1
FALSE,8140111,Dual Birk,FALSE,0,4130007,Two-Handed Mace Forging Stimulator,Two-Handed Mace Forging Stimulator,6000,1,1
FALSE,8140111,Dual Birk,FALSE,0,4130012,Bow Production Stimulator,Bow Production Stimulator,6000,1,1
FALSE,8140111,Dual Birk,TRUE,0,1002328,Green Pireta Hat,Green Pireta Hat,1287,1,1
FALSE,8140111,Dual Birk,TRUE,0,1032023,Strawberry Earrings,Strawberry Earrings,1000,1,1
FALSE,8140111,Dual Birk,TRUE,0,1051080,Dark Battle Empress,Dark Battle Empress,700,1,1
FALSE,8140111,Dual Birk,TRUE,0,1072183,Red Wing Boots,Red Wing Boots,800,1,1
FALSE,8140111,Dual Birk,TRUE,0,1082106,Blue Eyes,Blue Eyes,700,1,1
FALSE,8140111,Dual Birk,TRUE,0,1082122,Blue Clarity,Blue Clarity,1000,1,1
FALSE,8140111,Dual Birk,TRUE,0,1092025,Gold Aquila Shield,Gold Aquila Shield,700,1,1
FALSE,8140111,Dual Birk,TRUE,0,1202003,Vital Bullet,Vital Bullet,500,1,1
FALSE,8140111,Dual Birk,TRUE,0,1203012,Ilbi Throwing-Stars,Ilbi Throwing-Stars,200,1,1
FALSE,8140111,Dual Birk,TRUE,0,1372016,Phoenix Wand,Phoenix Wand,700,1,1
FALSE,8140111,Dual Birk,TRUE,0,1432030,Pinaka,Pinaka,500,1,1
FALSE,8140111,Dual Birk,TRUE,0,1442044,Zedbug,Zedbug,700,1,1
FALSE,8140111,Dual Birk,TRUE,0,1462015,White Neschere,White Neschere,500,1,1
FALSE,8140111,Dual Birk,TRUE,0,1472031,Black Mamba,Black Mamba,500,1,1
FALSE,8140111,Dual Birk,TRUE,0,1482010,Steelno,Steelno,500,1,1
FALSE,8140111,Dual Birk,TRUE,0,2000002,White Potion,White Potion,20000,1,1
FALSE,8140111,Dual Birk,TRUE,0,2000005,Power Elixir,Power Elixir,20000,1,1
FALSE,8140111,Dual Birk,TRUE,0,2000006,Mana Elixir,Mana Elixir,20000,1,1
FALSE,8140111,Dual Birk,TRUE,0,2040323,Scroll for Earring for LUK 10%,Scroll for Earring for LUK 10%,300,1,1
FALSE,8140111,Dual Birk,TRUE,0,2041014,Scroll for Cape for STR 10%,Scroll for Cape for STR 10%,300,1,1
FALSE,8140111,Dual Birk,TRUE,0,2043214,Scroll for One-Handed BW for Accuracy 10%,Scroll for One-Handed BW for Accuracy 10%,300,1,1
FALSE,8140111,Dual Birk,TRUE,0,2044001,Scroll for Two-Handed Sword for ATT 60%,Scroll for Two-Handed Sword for ATT 60%,300,1,1
FALSE,8140111,Dual Birk,TRUE,0,4000242,Dual Birk's Tiny Tail,Dual Birk's Tiny Tail,600000,1,1
FALSE,8140111,Dual Birk,TRUE,0,4004002,Dexterous Crystal Ore,DEX Crystal Ore,3000,1,1
FALSE,8140111,Dual Birk,TRUE,0,4004003,Lucky Crystal Ore,LUK Crystal Ore,10000,1,1
FALSE,8140111,Dual Birk,TRUE,0,4006001,The Summoning Rock,The Summoning Rock,10000,1,1
FALSE,8140111,Dual Birk,TRUE,0,4010003,Adamantium Ore,Adamantium Ore,9000,1,1
FALSE,8140111,Dual Birk,TRUE,0,4020003,Emerald Ore,Emerald Ore,9000,1,1
FALSE,8140200,Klock,TRUE,0,0,Meso,Meso,400000,336,509
FALSE,8140200,Klock,FALSE,0,1382012,Maple Lama Staff,Maple Lama Staff,700,1,1
FALSE,8140200,Klock,FALSE,0,2384019,Klock Card,Klock Card,8000,1,1
FALSE,8140200,Klock,FALSE,7100,4031170,Tachion,Tachion,500000,1,1
FALSE,8140200,Klock,FALSE,7101,4031171,Mysterious Powder,Mysterious Powder,100000,1,1
FALSE,8140200,Klock,FALSE,7101,4031175,Tachion,Tachion,350000,1,1
FALSE,8140200,Klock,FALSE,0,4130000,Gloves Production Stimulator,Gloves Production Stimulator,6000,1,1
FALSE,8140200,Klock,FALSE,0,4130014,Dagger Forging Stimulator,Dagger Forging Stimulator,6000,1,1
FALSE,8140200,Klock,FALSE,0,4130016,Knuckler Production Stimulator,Knuckler Production Stimulator,6000,1,1
FALSE,8140200,Klock,TRUE,0,1002270,Black Polyfeather Hat,Black Polyfeather Hat,1287,1,1
FALSE,8140200,Klock,TRUE,0,1032015,Metal Silver Earrings,Metal Silver Earrings,1000,1,1
FALSE,8140200,Klock,TRUE,0,1032022,Half Earrings,Half Earrings,1000,1,1
FALSE,8140200,Klock,TRUE,0,1040093,Dark Orientican,Dark Orientican,800,1,1
FALSE,8140200,Klock,TRUE,0,1050054,Red Anakamoon,Red Anakamoon,700,1,1
FALSE,8140200,Klock,TRUE,0,1050058,Orange Tai,Orange Tai,700,1,1
FALSE,8140200,Klock,TRUE,0,1050073,Blue Enigmatic,Blue Enigmatic,700,1,1
FALSE,8140200,Klock,TRUE,0,1051052,Blue Requierre,Blue Requierre,700,1,1
FALSE,8140200,Klock,TRUE,0,1051062,Blue Lineros,Blue Lineros,700,1,1
FALSE,8140200,Klock,TRUE,0,1060079,Green Orientican Pants,Green Orientican Pants,700,1,1
FALSE,8140200,Klock,TRUE,0,1060082,Dark Orientican Pants,Dark Orientican Pants,800,1,1
FALSE,8140200,Klock,TRUE,0,1072144,Red Gore Boots,Red Gore Boots,800,1,1
FALSE,8140200,Klock,TRUE,0,1072159,Brown Lapiz Sandals,Brown Lapiz Sandals,800,1,1
FALSE,8140200,Klock,TRUE,0,1072162,Blue Mystique Shoes,Blue Mystique Shoes,800,1,1
FALSE,8140200,Klock,TRUE,0,1072182,Blue Wing Boots,Blue Wing Boots,800,1,1
FALSE,8140200,Klock,TRUE,0,1082059,Bronze Clench,Bronze Clench,1000,1,1
FALSE,8140200,Klock,TRUE,0,1082104,Mithril Husk,Mithril Husk,1000,1,1
FALSE,8140200,Klock,TRUE,0,1082114,Sapphire Emperor,Sapphire Emperor,1000,1,1
FALSE,8140200,Klock,TRUE,0,1322019,The Judgement,The Judgement,700,1,1
FALSE,8140200,Klock,TRUE,0,1472022,Bronze Gigantic,Bronze Gigantic,500,1,1
FALSE,8140200,Klock,TRUE,0,1482009,Beia Crash,Beia Crash,500,1,1
FALSE,8140200,Klock,TRUE,0,2000004,Elixir,Elixir,20000,1,1
FALSE,8140200,Klock,TRUE,0,2000006,Mana Elixir,Mana Elixir,20000,1,1
FALSE,8140200,Klock,TRUE,0,2002003,Wizard Potion,Wizard Potion,20000,1,1
FALSE,8140200,Klock,TRUE,0,2020014,Sunrise Dew,Sunrise Dew,20000,1,1
FALSE,8140200,Klock,TRUE,0,2040302,Scroll for Earring for INT 10%,Scroll for Earring for INT 10%,300,1,1
FALSE,8140200,Klock,TRUE,0,2040318,Scroll for Earring for DEX 10%,Scroll for Earring for DEX 10%,300,1,1
FALSE,8140200,Klock,TRUE,0,2040320,Dark Scroll for Earring for LUK 70%,Dark Scroll for Earring for LUK 70%,750,1,1
FALSE,8140200,Klock,TRUE,0,2040802,Scroll for Gloves for Accuracy 10%,Scroll for Gloves for Accuracy 10%,300,1,1
FALSE,8140200,Klock,TRUE,0,2040925,Scroll for Shield for LUK 10%,Scroll for Shield for LUK 10%,300,1,1
FALSE,8140200,Klock,TRUE,0,4000145,Sealed-up Grandpa Clock,Sealed-up Grandpa Clock,600000,1,1
FALSE,8140200,Klock,TRUE,0,4004003,Lucky Crystal Ore,LUK Crystal Ore,10000,1,1
FALSE,8140200,Klock,TRUE,0,4006000,The Magic Rock,The Magic Rock,7000,1,1
FALSE,8140200,Klock,TRUE,0,4006001,The Summoning Rock,The Summoning Rock,10000,1,1
FALSE,8140200,Klock,TRUE,0,4010001,Steel Ore,Steel Ore,9000,1,1
FALSE,8140200,Klock,TRUE,0,4020001,Amethyst Ore,Amethyst Ore,9000,1,1
FALSE,8140300,Dark Klock,TRUE,0,0,Meso,Meso,400000,468,960
FALSE,8140300,Dark Klock,FALSE,0,2385000,Dark Klock Card,Dark Klock Card,8000,1,1
FALSE,8140300,Dark Klock,FALSE,7100,4031170,Tachion,Tachion,500000,1,1
FALSE,8140300,Dark Klock,FALSE,7101,4031171,Mysterious Powder,Mysterious Powder,100000,1,1
FALSE,8140300,Dark Klock,FALSE,7101,4031175,Tachion,Tachion,350000,1,1
FALSE,8140300,Dark Klock,FALSE,0,4130016,Knuckler Production Stimulator,Knuckler Production Stimulator,6000,1,1
FALSE,8140300,Dark Klock,FALSE,0,4130017,Gun Production Stimulator,Gun Production Stimulator,6000,1,1
FALSE,8140300,Dark Klock,TRUE,0,1002252,Red Infinium Circlet,Red Infinium Circlet,1287,1,1
FALSE,8140300,Dark Klock,TRUE,0,1002277,Green Falcon,Green Falcon,1287,1,1
FALSE,8140300,Dark Klock,TRUE,0,1002288,Green Patriot,Green Patriot,1287,1,1
FALSE,8140300,Dark Klock,TRUE,0,1002289,Dark Patriot,Dark Patriot,1287,1,1
FALSE,8140300,Dark Klock,TRUE,0,1002340,Dark Dragon Babuta,Dark Dragon Babuta,1287,1,1
FALSE,8140300,Dark Klock,TRUE,0,1040090,Green Orientican,Green Orientican,800,1,1
FALSE,8140300,Dark Klock,TRUE,0,1040107,Dark Studded Top,Dark Studded Top,800,1,1
FALSE,8140300,Dark Klock,TRUE,0,1040109,Red Pirate Top,Red Pirate Top,800,1,1
FALSE,8140300,Dark Klock,TRUE,0,1041096,Umber Mantis,Umber Mantis,800,1,1
FALSE,8140300,Dark Klock,TRUE,0,1041099,Bloody Platina,Bloody Platina,800,1,1
FALSE,8140300,Dark Klock,TRUE,0,1051043,Brown Choro,Brown Choro,700,1,1
FALSE,8140300,Dark Klock,TRUE,0,1051055,Dark Requierre,Dark Requierre,700,1,1
FALSE,8140300,Dark Klock,TRUE,0,1051057,Purple Enigma,Purple Enigma,700,1,1
FALSE,8140300,Dark Klock,TRUE,0,1060079,Green Orientican Pants,Green Orientican Pants,800,1,1
FALSE,8140300,Dark Klock,TRUE,0,1060095,Dark Studded Pants,Dark Studded Pants,800,1,1
FALSE,8140300,Dark Klock,TRUE,0,1060098,Red Pirate Pants,Red Pirate Pants,800,1,1
FALSE,8140300,Dark Klock,TRUE,0,1061095,Umber Mantis Pants,Umber Mantis Pants,800,1,1
FALSE,8140300,Dark Klock,TRUE,0,1061098,Blood Platina Pants,Blood Platina Pants,800,1,1
FALSE,8140300,Dark Klock,TRUE,0,1072160,Gold Lapiz Sandals,Gold Lapiz Sandals,800,1,1
FALSE,8140300,Dark Klock,TRUE,0,1203010,Steely Throwing-Knives,Steely Throwing-Knives,400,1,1
FALSE,8140300,Dark Klock,TRUE,0,1322020,Bent Judgement,Bent Judgement,700,1,1
FALSE,8140300,Dark Klock,TRUE,0,1382010,Dark Ritual,Dark Ritual,700,1,1
FALSE,8140300,Dark Klock,TRUE,0,1472027,Green Scarab,Green Scarab,500,1,1
FALSE,8140300,Dark Klock,TRUE,0,1492009,Abyss Shooter,Abyss Shooter,500,1,1
FALSE,8140300,Dark Klock,TRUE,0,2000004,Elixir,Elixir,20000,1,1
FALSE,8140300,Dark Klock,TRUE,0,2000006,Mana Elixir,Mana Elixir,20000,1,1
FALSE,8140300,Dark Klock,TRUE,0,2040513,Scroll for Overall Armor for INT 60%,Scroll for Overall Armor for INT 60%,300,1,1
FALSE,8140300,Dark Klock,TRUE,0,2040602,Scroll for Bottomwear for Defense 10%,Scroll for Bottomwear for Defense 10%,300,1,1
FALSE,8140300,Dark Klock,TRUE,0,2040614,Scroll for Bottomwear for DEX 100%,Scroll for Bottomwear for DEX 100%,300,1,1
FALSE,8140300,Dark Klock,TRUE,0,2043110,Scroll for One-Handed Axe for Accuracy 100%,Scroll for One-Handed Axe for Accuracy 100%,300,1,1
FALSE,8140300,Dark Klock,TRUE,0,2044602,Scroll for Crossbow for ATT 10%,Scroll for Crossbow for ATT 10%,300,1,1
FALSE,8140300,Dark Klock,TRUE,0,4000146,Evil Spirit,Evil Spirit,600000,1,1
FALSE,8140300,Dark Klock,TRUE,0,4004004,Dark Crystal Ore,Dark Crystal Ore,10000,1,1
FALSE,8140300,Dark Klock,TRUE,0,4006000,The Magic Rock,The Magic Rock,10000,1,1
FALSE,8140300,Dark Klock,TRUE,0,4010005,Orihalcon Ore,Orihalcon Ore,9000,1,1
FALSE,8140300,Dark Klock,TRUE,0,4020007,Diamond Ore,Diamond Ore,9000,1,1
TRUE,8140500,Bain,TRUE,0,0,Meso,Meso,400000,640,960
TRUE,8140500,Bain,FALSE,0,1332025,Maple Wagner,Maple Wagner,700,1,1
TRUE,8140500,Bain,FALSE,0,2385021,Bain Card,Bain Card,8000,1,1
TRUE,8140500,Bain,FALSE,0,4007001,Magic Powder (White),Magic Powder (White),10000,1,1
TRUE,8140500,Bain,FALSE,0,4007007,Magic Powder (Black),Magic Powder (Black),10000,1,1
TRUE,8140500,Bain,FALSE,0,4130006,Two-Handed Axe Forging Stimulator,Two-Handed Axe Forging Stimulator,6000,1,1
TRUE,8140500,Bain,FALSE,0,4130014,Dagger Forging Stimulator,Dagger Forging Stimulator,6000,1,1
TRUE,8140500,Bain,TRUE,0,1002340,Dark Dragon Babuta,Dark Dragon Babuta,1287,1,1
TRUE,8140500,Bain,TRUE,0,1032017,Rose Earrings,Rose Earrings,1000,1,1
TRUE,8140500,Bain,TRUE,0,1040109,Red Pirate Top,Red Pirate Top,800,1,1
TRUE,8140500,Bain,TRUE,0,1040115,Green Osfa Suit,Green Osfa Suit,800,1,1
TRUE,8140500,Bain,TRUE,0,1050070,Dark Requiem,Dark Requiem,700,1,1
TRUE,8140500,Bain,TRUE,0,1050078,Dark Pris,Dark Pris,700,1,1
TRUE,8140500,Bain,TRUE,0,1052125,White Pioneer,White Pioneer,700,1,1
TRUE,8140500,Bain,TRUE,0,1060098,Red Pirate Pants,Red Pirate Pants,800,1,1
TRUE,8140500,Bain,TRUE,0,1060104,Green Osfa Pants,Green Osfa Pants,800,1,1
TRUE,8140500,Bain,TRUE,0,1072156,Dark Carzen Boots,Dark Carzen Boots,800,1,1
TRUE,8140500,Bain,TRUE,0,1072164,Blue Elf Shoes,Blue Elf Shoes,800,1,1
TRUE,8140500,Bain,TRUE,0,1072174,Dark Pirate Boots,Dark Pirate Boots,800,1,1
TRUE,8140500,Bain,TRUE,0,1072195,Red Osfa Boots,Red Osfa Boots,800,1,1
TRUE,8140500,Bain,TRUE,0,1072208,Red Neli Shoes,Red Neli Shoes,800,1,1
TRUE,8140500,Bain,TRUE,0,1082096,Silver Rover,Silver Rover,1000,1,1
TRUE,8140500,Bain,TRUE,0,1082111,Green Cordon,Green Cordon,1000,1,1
TRUE,8140500,Bain,TRUE,0,1082117,Dark Emperor,Dark Emperor,1000,1,1
TRUE,8140500,Bain,TRUE,0,1082121,Green Clarity,Green Clarity,1000,1,1
TRUE,8140500,Bain,TRUE,0,1082126,Green Focus,Green Focus,1000,1,1
TRUE,8140500,Bain,TRUE,0,1092024,Silver Aquila Shield,Silver Aquila Shield,700,1,1
TRUE,8140500,Bain,TRUE,0,1203008,Tobi Throwing-Stars,Tobi Throwing-Stars,400,1,1
TRUE,8140500,Bain,TRUE,0,1312011,Gaea,Gaea,700,1,1
TRUE,8140500,Bain,TRUE,0,1332016,Sai,Sai,700,1,1
TRUE,8140500,Bain,TRUE,0,1332026,Cursayer,Cursayer,700,1,1
TRUE,8140500,Bain,TRUE,0,1452014,Golden Arund,Golden Arund,500,1,1
TRUE,8140500,Bain,TRUE,0,2000005,Power Elixir,Power Elixir,20000,1,1
TRUE,8140500,Bain,TRUE,0,2000006,Mana Elixir,Mana Elixir,20000,1,1
TRUE,8140500,Bain,TRUE,0,2040350,Scroll for Accessory for INT 100%,Scroll for Accessory for INT 100%,750,1,1
TRUE,8140500,Bain,TRUE,0,2041022,Scroll for Cape for LUK 60%,Scroll for Cape for LUK 60%,300,1,1
TRUE,8140500,Bain,TRUE,0,2044001,Scroll for Two-Handed Sword for ATT 60%,Scroll for Two-Handed Sword for ATT 60%,300,1,1
TRUE,8140500,Bain,TRUE,0,4000080,Bain's Spiky Collar,Bain's Spiky Collar,600000,1,1
TRUE,8140500,Bain,TRUE,0,4003005,Soft Feather,Soft Feather,200000,1,1
TRUE,8140500,Bain,TRUE,0,4004000,Power Crystal Ore,Power Crystal Ore,10000,1,1
TRUE,8140500,Bain,TRUE,0,4020001,Amethyst Ore,Amethyst Ore,9000,1,1
TRUE,8140500,Bain,TRUE,0,4020007,Diamond Ore,Diamond Ore,9000,1,1
FALSE,8140511,Imperial Guard,TRUE,0,0,Meso,Meso,400000,581,871
FALSE,8140511,Imperial Guard,FALSE,0,2290009,[Mastery Book] Advanced Combo Attack,[Mastery Book] Advanced Combo Attack,500,1,1
FALSE,8140511,Imperial Guard,FALSE,0,2290050,[Mastery Book] Angel Ray,[Mastery Book] Angel Ray,500,1,1
FALSE,8140511,Imperial Guard,FALSE,0,2290083,[Mastery Book] Ninja Ambush,[Mastery Book] Ninja Ambush,500,1,1
FALSE,8140511,Imperial Guard,FALSE,0,2290134,[Mastery Book] High Defense,[Mastery Book] High Defense,1500,1,1
FALSE,8140511,Imperial Guard,FALSE,0,2049000,Clean Slate Scroll 1%,Clean Slate Scroll 1%,400,1,1
FALSE,8140511,Imperial Guard,FALSE,0,2049001,Clean Slate Scroll 3%,Clean Slate Scroll 3%,400,1,1
FALSE,8140511,Imperial Guard,TRUE,0,1002532,Dark Grace Helmet,Dark Grace Helmet,700,1,1
FALSE,8140511,Imperial Guard,TRUE,0,1050095,Black Oriental Fury Coat,Black Oriental Fury Coat,700,1,1
FALSE,8140511,Imperial Guard,TRUE,0,1052128,White Marquini,White Marquini,700,1,1
FALSE,8140511,Imperial Guard,TRUE,0,1072205,Dark Ades Shoes,Dark Ades Shoes,700,1,1
FALSE,8140511,Imperial Guard,TRUE,0,1082144,Dark Mystra,Dark Mystra,700,1,1
FALSE,8140511,Imperial Guard,TRUE,0,1312015,Vifennis,Vifennis,700,1,1
FALSE,8140511,Imperial Guard,TRUE,0,1382035,Blue Marine,Blue Marine,700,1,1
FALSE,8140511,Imperial Guard,TRUE,0,1402005,Berzerker,Berzerker,700,1,1
FALSE,8140511,Imperial Guard,TRUE,0,2000006,Mana Elixir,Mana Elixir,40000,1,1
FALSE,8140511,Imperial Guard,TRUE,0,2022003,Unagi,Unagi,3000,1,1
FALSE,8140511,Imperial Guard,TRUE,0,2040030,Dark Scroll for Helmet for DEX 30%,Dark Scroll for Helmet for DEX 30%,750,1,1
FALSE,8140511,Imperial Guard,TRUE,0,2040322,Dark Scroll for Earring for LUK 30%,Dark Scroll for Earring for LUK 30%,750,1,1
FALSE,8140511,Imperial Guard,TRUE,0,2043301,Scroll for Dagger for ATT 60%,Scroll for Dagger for ATT 60%,750,1,1
FALSE,8140511,Imperial Guard,TRUE,0,4000557,Imperial Guard Vacuum Tube,Imperial Guard Vacuum Tube,200000,1,1
FALSE,8140511,Imperial Guard,TRUE,0,4004003,Lucky Crystal Ore,LUK Crystal Ore,3000,1,1
FALSE,8140511,Imperial Guard,TRUE,0,4010001,Steel Ore,Steel Ore,7000,1,1
FALSE,8140511,Imperial Guard,TRUE,0,4020001,Amethyst Ore,Amethyst Ore,7000,1,1
FALSE,8140512,Royal Guard,TRUE,0,0,Meso,Meso,400000,608,908
FALSE,8140512,Royal Guard,FALSE,0,2290013,[Mastery Book] Blast,[Mastery Book] Blast,500,1,1
FALSE,8140512,Royal Guard,FALSE,0,2290067,[Mastery Book] Marksman Boost,[Mastery Book] Marksman Boost,500,1,1
FALSE,8140512,Royal Guard,FALSE,0,2290082,[Mastery Book] Ninja Ambush,[Mastery Book] Ninja Ambush,500,1,1
FALSE,8140512,Royal Guard,FALSE,0,2290097,[Mastery Book] Dragon Strike,[Mastery Book] Dragon Strike,500,1,1
FALSE,8140512,Royal Guard,FALSE,0,2290116,[Mastery Book] Air Strike,[Mastery Book] Air Strike,500,1,1
FALSE,8140512,Royal Guard,FALSE,0,2290131,[Mastery Book] Freeze Standing,[Mastery Book] Freeze Standing,1500,1,1
FALSE,8140512,Royal Guard,FALSE,0,2049000,Clean Slate Scroll 1%,Clean Slate Scroll 1%,400,1,1
FALSE,8140512,Royal Guard,FALSE,0,2049001,Clean Slate Scroll 3%,Clean Slate Scroll 3%,400,1,1
FALSE,8140512,Royal Guard,TRUE,0,1002254,Dark Infinium Circlet,Dark Infinium Circlet,700,1,1
FALSE,8140512,Royal Guard,TRUE,0,1002278,Dark Falcon,Dark Falcon,700,1,1
FALSE,8140512,Royal Guard,TRUE,0,1002285,Blood Nightfox,Blood Nightfox,700,1,1
FALSE,8140512,Royal Guard,TRUE,0,1002327,Brown Pireta Hat,Brown Pireta Hat,700,1,1
FALSE,8140512,Royal Guard,TRUE,0,1040112,Blue Commodore,Blue Commodore,700,1,1
FALSE,8140512,Royal Guard,TRUE,0,1040117,Purple Osfa Suit,Purple Osfa Suit,700,1,1
FALSE,8140512,Royal Guard,TRUE,0,1041106,Red Pirate Blouse,Red Pirate Blouse,700,1,1
FALSE,8140512,Royal Guard,TRUE,0,1050072,Green Enigmatic,Green Enigmatic,700,1,1
FALSE,8140512,Royal Guard,TRUE,0,1050074,Dark Enigmatic,Dark Enigmatic,700,1,1
