DropperID, MobName                       , QuestID, ItemID , ServerItemName                               , Chance , MinQTY, MaxQTY , AvgQty
  5300001, Dark Leatty                   ,       0, 2000002, White Potion                                 ,   20000,      1,       1,       1
  5300001, Dark Leatty                   ,       0, 2000003, Blue Potion                                  ,   20000,      1,       1,       1
  5300001, Dark Leatty                   ,       0, 2040402, Scroll for Topwear for Defense 10%           ,     300,      1,       1,       1
  5300001, Dark Leatty                   ,       0, 2040614, Scroll for Bottomwear for DEX 100%           ,     300,      1,       1,       1
  5300001, Dark Leatty                   ,       0, 2050000, Antidote                                     ,   50000,      1,       1,       1
  5300001, Dark Leatty                   ,       0, 4000087, Dark Leatty Furball                          ,  600000,      1,       1,       1
  5300001, Dark Leatty                   ,       0, 4004001, Wisdom Crystal Ore                           ,   10000,      1,       1,       1
  5300001, Dark Leatty                   ,       0, 4006001, The Summoning Rock                           ,   10000,      1,       1,       1
  5300001, Dark Leatty                   ,       0, 4010000, Bronze Ore                                   ,    9000,      1,       1,       1
  5300001, Dark Leatty                   ,       0, 4020004, Opal Ore                                     ,    9000,      1,       1,       1
  5300100, Malady                        ,       0,       0, Meso                                         ,  400000,    251,     359,     305
  5300100, Malady                        ,       0, 1002092, Yellow Duke                                  ,    1287,      1,       1,       1
  5300100, Malady                        ,       0, 1002168, Green Distinction                            ,    1287,      1,       1,       1
  5300100, Malady                        ,       0, 1032019, Crystal Flower Earrings                      ,    1000,      1,       1,       1
  5300100, Malady                        ,       0, 1040086, Blue Jangoon Armor                           ,     800,      1,       1,       1
  5300100, Malady                        ,       0, 1040090, Green Orientican                             ,     800,      1,       1,       1
  5300100, Malady                        ,       0, 1051031, White Calaf                                  ,     700,      1,       1,       1
  5300100, Malady                        ,       0, 1051039, Red Lumati                                   ,     700,      1,       1,       1
  5300100, Malady                        ,       0, 1060000, Black Jangoon Pants                          ,     800,      1,       1,       1
  5300100, Malady                        ,       0, 1060079, Green Orientican Pants                       ,     800,      1,       1,       1
  5300100, Malady                        ,       0, 1072137, Green Goldrunners                            ,     800,      1,       1,       1
  5300100, Malady                        ,       0, 1072143, Green Goldwind Shoes                         ,     800,      1,       1,       1
  5300100, Malady                        ,       0, 1082011, Gold Brist                                   ,    1000,      1,       1,       1
  5300100, Malady                        ,       0, 1082093, Steal Pow                                    ,    1000,      1,       1,       1
  5300100, Malady                        ,       0, 1082198, Brown Royce                                  ,    1000,      1,       1,       1
  5300100, Malady                        ,       0, 1332003, Shinkita                                     ,     700,      1,       1,       1
  5300100, Malady                        ,       0, 1382001, Arc Staff                                    ,     700,      1,       1,       1
  5300100, Malady                        ,       0, 1452004, Asianic Bow                                  ,     500,      1,       1,       1
  5300100, Malady                        ,       0, 1452008, Olympus                                      ,     500,      1,       1,       1
  5300100, Malady                        ,       0, 1472020, Sapphire Slain                               ,     500,      1,       1,       1
  5300100, Malady                        ,       0, 2000002, White Potion                                 ,   20000,      1,       1,       1
  5300100, Malady                        ,       0, 2000003, Blue Potion                                  ,   20000,      1,       1,       1
  5300100, Malady                        ,       0, 2000004, Elixir                                       ,   20000,      1,       1,       1
  5300100, Malady                        ,       0, 2043801, Scroll for Staff for Magic ATT 60%           ,     750,      1,       1,       1
  5300100, Malady                        ,       0, 4000041, Malady's Experimental Frog                   ,  600000,      1,       1,       1
  5300100, Malady                        ,       0, 4004004, Dark Crystal Ore                             ,   10000,      1,       1,       1
  5300100, Malady                        ,       0, 4006000, The Magic Rock                               ,   10000,      1,       1,       1
  5300100, Malady                        ,       0, 4010006, Gold Ore                                     ,    9000,      1,       1,       1
  5300100, Malady                        ,       0, 4020008, Black Crystal Ore                            ,    9000,      1,       1,       1
  5400000, Jr. Pepe                      ,       0,       0, Meso                                         ,  400000,     76,     114,      95
  5400000, Jr. Pepe                      ,       0, 1002021, Steel Nordic Helm                            ,    1287,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1002177, Blue Burgler                                 ,    1287,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1040030, Gold Dragon                                  ,     700,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1040059, Red Gold Stealer                             ,     800,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1041067, Green Legolia                                ,     800,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1051001, Emerald Fitted Mail                          ,     700,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1060045, Red / Gold Stealer Pants                     ,     800,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1061062, Green Legolia Pants                          ,     800,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1072108, Black Green-Lined Shoes                      ,     800,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1082062, Red Arten                                    ,    1000,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1082192, Brown Jeweled                                ,    1000,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1200001, Bronze Arrow for Bow                         ,     500,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1201001, Bronze Bolt for Crossbow                     ,     500,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1203003, Mokbi Throwing-Stars                         ,     500,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1382017, Circle-Winded Staff                          ,     700,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1422007, Titan                                        ,     700,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1422008, Sledgehammer                                 ,     700,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 1432008, Fish Spear                                   ,     500,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 2000002, White Potion                                 ,   20000,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 2000003, Blue Potion                                  ,   20000,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 2043801, Scroll for Staff for Magic ATT 60%           ,     300,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 2044801, Scroll for Knuckler for ATT 60%              ,     300,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 2044803, Dark Scroll for Knuckler for ATT 70%         ,     750,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 2044809, Scroll for Knuckler for Accuracy 10%         ,     300,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 2050002, Tonic                                        ,   50000,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 4000088, Jr. Pepe's Fish                              ,  600000,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 4004003, Lucky Crystal Ore                            ,   10000,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 4006000, The Magic Rock                               ,   10000,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 4010003, Adamantium Ore                               ,    9000,      1,       1,       1
  5400000, Jr. Pepe                      ,       0, 4020005, Sapphire Ore                                 ,    9000,      1,       1,       1
  6090000, Riche                         ,       0,       0, Meso                                         ,  400000,   1500,    2000,    1750
  6090000, Riche                         ,       0, 1302026, Black Umbrella                               ,    8000,      1,       1,       1
  6090000, Riche                         ,       0, 2040347, Scroll for Accessory for DEX 10%             ,    3000,      1,       1,       1
  6090000, Riche                         ,       0, 2040353, Dark Scroll for Accessory for INT 30%        ,    3000,      1,       1,       1
  6090000, Riche                         ,       0, 4000336, Bible of the Corrupt                         ,  600000,      1,       1,       1
  6090001, Snow Witch                    ,       0,       0, Meso                                         ,  400000,    700,     777,     738.5
  6090001, Snow Witch                    ,       0, 1302028, Light Purple Umbrella                        ,    8000,      1,       1,       1
  6090001, Snow Witch                    ,       0, 1442018, Frozen Tuna                                  ,    8000,      1,       1,       1
  6090001, Snow Witch                    ,       0, 2040340, Scroll for Accessory for STR 10%             ,    3000,      1,       1,       1
  6090001, Snow Witch                    ,       0, 2040345, Scroll for Accessory for DEX 60%             ,    3000,      1,       1,       1
  6090001, Snow Witch                    ,       0, 4000415, Ice Tear                                     ,  600000,      1,       1,       1
  6130100, Red Drake                     ,       0,       0, Meso                                         ,  400000,    304,     456,     380
  6130100, Red Drake                     ,       0, 1002246, Dark Seraphis                                ,    1287,      1,       1,       1
  6130100, Red Drake                     ,       0, 1002248, Silver Identity                              ,    1287,      1,       1,       1
  6130100, Red Drake                     ,       0, 1040079, Brown Piette                                 ,     700,      1,       1,       1
  6130100, Red Drake                     ,       0, 1040080, Dark Piette                                  ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1040083, Marine Shadow                                ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1040100, Dark Scorpio                                 ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1040103, Mithril Platine                              ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1041080, Red Moon                                     ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1050046, Red Calas                                    ,     700,      1,       1,       1
  6130100, Red Drake                     ,       0, 1050056, Dark Anakamoon                               ,     700,      1,       1,       1
  6130100, Red Drake                     ,       0, 1060068, Dark Piette Pants                            ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1060072, Marine Shadow Pants                          ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1060089, Dark Scorpio Pants                           ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1060091, Mithril Platine Pants                        ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1061079, Red Moon Pants                               ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1061102, Red Mystique Pants                           ,     700,      1,       1,       1
  6130100, Red Drake                     ,       0, 1072136, Pink Goldrunners                             ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1072146, Green Gore Boots                             ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1072148, Orihalcon Camel Boots                        ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1072160, Gold Lapiz Sandals                           ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1072162, Blue Mystique Shoes                          ,     800,      1,       1,       1
  6130100, Red Drake                     ,       0, 1082067, Red Moon Gloves                              ,    1000,      1,       1,       1
  6130100, Red Drake                     ,       0, 1082106, Blue Eyes                                    ,    1000,      1,       1,       1
  6130100, Red Drake                     ,       0, 1092004, Skull Shield                                 ,     700,      1,       1,       1
  6130100, Red Drake                     ,       0, 1102022, Red Gaia Cape                                ,    1000,      1,       1,       1
  6130100, Red Drake                     ,       0, 1202004, Blaze Capsule                                ,     500,      1,       1,       1
  6130100, Red Drake                     ,       0, 1203010, Steely Throwing-Knives                       ,     400,      1,       1,       1
  6130100, Red Drake                     ,       0, 1332016, Sai                                          ,     700,      1,       1,       1
  6130100, Red Drake                     ,       0, 1372012, Crystal Wand                                 ,     700,      1,       1,       1
  6130100, Red Drake                     ,       0, 1372014, Evil Tale                                    ,     700,      1,       1,       1
  6130100, Red Drake                     ,       0, 1482008, Psycho Claw                                  ,     500,      1,       1,       1
  6130100, Red Drake                     ,       0, 2000004, Elixir                                       ,   20000,      1,       1,       1
  6130100, Red Drake                     ,       0, 2000006, Mana Elixir                                  ,   20000,      1,       1,       1
  6130100, Red Drake                     ,       0, 2012000, Drake's Blood                                ,   20000,      1,       1,       1
  6130100, Red Drake                     ,       0, 2012003, Drake's Meat                                 ,   20000,      1,       1,       1
  6130100, Red Drake                     ,       0, 2040301, Scroll for Earring for INT 60%               ,     750,      1,       1,       1
  6130100, Red Drake                     ,       0, 2040302, Scroll for Earring for INT 10%               ,     750,      1,       1,       1
  6130100, Red Drake                     ,       0, 2040319, Scroll for Earring for LUK 100%              ,     300,      1,       1,       1
  6130100, Red Drake                     ,       0, 2040901, Scroll for Shield for Defense 60%            ,     750,      1,       1,       1
  6130100, Red Drake                     ,       0, 4000014, Drake Skull                                  ,  600000,      1,       1,       1
  6130100, Red Drake                     ,       0, 4000030, Dragon Skin                                  ,   60000,      1,       1,       1
  6130100, Red Drake                     ,       0, 4001006, Flaming Feather                              ,       0,      1,       1,       1
  6130100, Red Drake                     ,       0, 4001006, Flaming Feather                              ,    7000,      1,       1,       1
  6130100, Red Drake                     ,       0, 4010005, Orihalcon Ore                                ,    9000,      1,       1,       1
  6130100, Red Drake                     ,       0, 4020007, Diamond Ore                                  ,    9000,      1,       1,       1
  6130101, Mushmom                       ,       0,       0, Meso                                         ,  400000,    800,    1196,     998
  6130101, Mushmom                       ,       0, 2041045, Scroll for Cape for Defense 15%              ,   10000,      1,       4,       2.5
  6130101, Mushmom                       ,       0, 1032013, Red-Hearted Earrings                         ,   40000,      1,       1,       1
  6130101, Mushmom                       ,       0, 1032019, Crystal Flower Earrings                      ,   10000,      1,       1,       1
  6130101, Mushmom                       ,       0, 1092012, Steel Tower Shield                           ,    7000,      1,       1,       1
  6130101, Mushmom                       ,       0, 1202004, Blaze Capsule                                ,    5000,      1,       1,       1
  6130101, Mushmom                       ,       0, 1203012, Ilbi Throwing-Stars                          ,    2000,      1,       1,       1
  6130101, Mushmom                       ,       0, 1372000, Fairy Wand                                   ,   40000,      1,       1,       1
  6130101, Mushmom                       ,       0, 1382006, Thorns                                       ,    7000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040001, Scroll for Helmet for Defense 60%            ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040024, Scroll for Helmet for INT 100%               ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040301, Scroll for Earring for INT 60%               ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040401, Scroll for Topwear for Defense 60%           ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040412, Scroll for Topwear for LUK 10%               ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040501, Scroll for Overall Armor for DEX 60%         ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040504, Scroll for Overall Armor for Defense 60%     ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040601, Scroll for Bottomwear for Defense 60%        ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040618, Scroll for Bottomwear for Mobility 60%       ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040619, Scroll for Bottomwear for Mobility 10%       ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040701, Scroll for Shoes for Avoidability 60%        ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040704, Scroll for Shoes for Jump 60%                ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040707, Scroll for Shoes for Mobility 60%            ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040801, Scroll for Gloves for Accuracy 60%           ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040804, Scroll for Gloves for ATT 60%                ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2040901, Scroll for Shield for Defense 60%            ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2041004, Scroll for Cape for Defense 60%              ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 2043212, Scroll for One-Handed BW for Accuracy 60%    ,    3000,      1,       1,       1
  6130101, Mushmom                       ,       0, 4000040, Mushmom Spore                                ,  600000,      1,       1,       1
  6130102, Separated Pepe                ,       0,       0, Meso                                         ,  400000,    217,     320,     268.5
  6130102, Separated Pepe                ,       0, 1002025, Red Duke                                     ,    1287,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1002170, Dark Distinction                             ,    1287,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1002286, Blue Patriot                                 ,    1287,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1040087, Blue Shouldermail                            ,     800,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1040093, Dark Orientican                              ,     800,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1040097, Green China                                  ,     800,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1050045, Blue Calas                                   ,     700,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1060076, Blue Shouldermail Pants                      ,     800,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1060082, Dark Orientican Pants                        ,     800,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1060086, Green China Pants                            ,     800,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1072138, Orange Goldrunners                           ,     800,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1072145, Blue Gore Boots                              ,     800,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1072150, Blood Moss Boots                             ,     800,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1072157, Blue Lapiz Sandals                           ,     800,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1082060, Sapphire Clench                              ,    1000,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1082095, Bronze Rover                                 ,    1000,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1102024, Black Gaia Cape                              ,    1000,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1302012, Red Katana                                   ,     700,      1,       1,       1
  6130102, Separated Pepe                ,       0, 1472020, Sapphire Slain                               ,     700,      1,       1,       1
  6130102, Separated Pepe                ,       0, 2000004, Elixir                                       ,   20000,      1,       1,       1
  6130102, Separated Pepe                ,       0, 2000006, Mana Elixir                                  ,   20000,      1,       1,       1
  6130102, Separated Pepe                ,       0, 2022001, Red Bean Porridge                            ,   20000,      1,       1,       1
  6130102, Separated Pepe                ,       0, 2040401, Scroll for Topwear for Defense 60%           ,     300,      1,       1,       1
  6130102, Separated Pepe                ,       0, 2040418, Scroll for Topwear for STR 60%               ,     300,      1,       1,       1
  6130102, Separated Pepe                ,       0, 4000050, Pepe Beak                                    ,  600000,      1,       1,       1
  6130102, Separated Pepe                ,       0, 4004002, Dexterous Crystal Ore                        ,   10000,      1,       1,       1
  6130102, Separated Pepe                ,       0, 4010001, Steel Ore                                    ,    9000,      1,       1,       1
  6130102, Separated Pepe                ,       0, 4020008, Black Crystal Ore                            ,    9000,      1,       1,       1
  6130103, Pepe                          ,       0,       0, Meso                                         ,  400000,    217,     320,     268.5
  6130103, Pepe                          ,       0, 1002025, Red Duke                                     ,    1287,      1,       1,       1
  6130103, Pepe                          ,       0, 1002170, Dark Distinction                             ,    1287,      1,       1,       1
  6130103, Pepe                          ,       0, 1002286, Blue Patriot                                 ,    1287,      1,       1,       1
  6130103, Pepe                          ,       0, 1040087, Blue Shouldermail                            ,     800,      1,       1,       1
  6130103, Pepe                          ,       0, 1040093, Dark Orientican                              ,     800,      1,       1,       1
  6130103, Pepe                          ,       0, 1040097, Green China                                  ,     800,      1,       1,       1
  6130103, Pepe                          ,       0, 1050045, Blue Calas                                   ,     700,      1,       1,       1
  6130103, Pepe                          ,       0, 1060076, Blue Shouldermail Pants                      ,     800,      1,       1,       1
  6130103, Pepe                          ,       0, 1060082, Dark Orientican Pants                        ,     800,      1,       1,       1
  6130103, Pepe                          ,       0, 1060086, Green China Pants                            ,     800,      1,       1,       1
  6130103, Pepe                          ,       0, 1072138, Orange Goldrunners                           ,     800,      1,       1,       1
  6130103, Pepe                          ,       0, 1072145, Blue Gore Boots                              ,     800,      1,       1,       1
  6130103, Pepe                          ,       0, 1072150, Blood Moss Boots                             ,     800,      1,       1,       1
  6130103, Pepe                          ,       0, 1072157, Blue Lapiz Sandals                           ,     800,      1,       1,       1
  6130103, Pepe                          ,       0, 1082060, Sapphire Clench                              ,    1000,      1,       1,       1
  6130103, Pepe                          ,       0, 1082095, Bronze Rover                                 ,    1000,      1,       1,       1
  6130103, Pepe                          ,       0, 1102024, Black Gaia Cape                              ,    1000,      1,       1,       1
  6130103, Pepe                          ,       0, 1302012, Red Katana                                   ,     700,      1,       1,       1
  6130103, Pepe                          ,       0, 1472020, Sapphire Slain                               ,     700,      1,       1,       1
  6130103, Pepe                          ,       0, 2000004, Elixir                                       ,   20000,      1,       1,       1
  6130103, Pepe                          ,       0, 2000006, Mana Elixir                                  ,   20000,      1,       1,       1
  6130103, Pepe                          ,       0, 2022001, Red Bean Porridge                            ,   20000,      1,       1,       1
  6130103, Pepe                          ,       0, 2040401, Scroll for Topwear for Defense 60%           ,     300,      1,       1,       1
  6130103, Pepe                          ,       0, 2040418, Scroll for Topwear for STR 60%               ,     300,      1,       1,       1
  6130103, Pepe                          ,       0, 4000050, Pepe Beak                                    ,  600000,      1,       1,       1
  6130103, Pepe                          ,       0, 4004002, Dexterous Crystal Ore                        ,   10000,      1,       1,       1
  6130103, Pepe                          ,       0, 4010001, Steel Ore                                    ,    9000,      1,       1,       1
  6130103, Pepe                          ,       0, 4020008, Black Crystal Ore                            ,    9000,      1,       1,       1
  6130200, Buffy                         ,       0,       0, Meso                                         ,  400000,    312,     468,     390
  6130200, Buffy                         ,       0, 1002093, Blue Duke                                    ,    1287,      1,       1,       1
  6130200, Buffy                         ,       0, 1002182, Blue Pilfer                                  ,    1287,      1,       1,       1
  6130200, Buffy                         ,       0, 1032012, Skull Earrings                               ,    1000,      1,       1,       1
  6130200, Buffy                         ,       0, 1040088, Oaker Shouldermail                           ,     800,      1,       1,       1
  6130200, Buffy                         ,       0, 1050046, Red Calas                                    ,     700,      1,       1,       1
  6130200, Buffy                         ,       0, 1050061, Blue Linnex                                  ,     700,      1,       1,       1
  6130200, Buffy                         ,       0, 1051042, Blue Choro                                   ,     700,      1,       1,       1
  6130200, Buffy                         ,       0, 1052122, Red Viska                                    ,     700,      1,       1,       1
  6130200, Buffy                         ,       0, 1060077, Oaker Shouldermail Pants                     ,     800,      1,       1,       1
  6130200, Buffy                         ,       0, 1072122, Brown Steel-Tip Boots                        ,     800,      1,       1,       1
  6130200, Buffy                         ,       0, 1072152, Dark Moss Boots                              ,     800,      1,       1,       1
  6130200, Buffy                         ,       0, 1072163, Red Mystique Shoes                           ,     800,      1,       1,       1
  6130200, Buffy                         ,       0, 1082061, Dark Clench                                  ,    1000,      1,       1,       1
  6130200, Buffy                         ,       0, 1082087, Gold Manute                                  ,    1000,      1,       1,       1
  6130200, Buffy                         ,       0, 1082094, Gold Pow                                     ,    1000,      1,       1,       1
  6130200, Buffy                         ,       0, 1082098, Brown Lorin                                  ,    1000,      1,       1,       1
  6130200, Buffy                         ,       0, 1102015, Blue Magic Cape                              ,    1000,      1,       1,       1
  6130200, Buffy                         ,       0, 1302011, Neocora                                      ,     700,      1,       1,       1
  6130200, Buffy                         ,       0, 1312010, Mikhail                                      ,     700,      1,       1,       1
  6130200, Buffy                         ,       0, 1332015, Deadly Fin                                   ,     700,      1,       1,       1
  6130200, Buffy                         ,       0, 1452009, Red Hinkel                                   ,     500,      1,       1,       1
  6130200, Buffy                         ,       0, 2000004, Elixir                                       ,   20000,      1,       1,       1
  6130200, Buffy                         ,       0, 2000006, Mana Elixir                                  ,   20000,      1,       1,       1
  6130200, Buffy                         ,       0, 2041004, Scroll for Cape for Defense 60%              ,     300,      1,       1,       1
  6130200, Buffy                         ,       0, 2043112, Scroll for One-Handed Axe for Accuracy 60%   ,     300,      1,       1,       1
  6130200, Buffy                         ,       0, 2043701, Scroll for Wand for Magic ATT 60%            ,     300,      1,       1,       1
  6130200, Buffy                         ,       0, 2043801, Scroll for Staff for Magic ATT 60%           ,     300,      1,       1,       1
  6130200, Buffy                         ,       0, 2044312, Scroll for Spear for Accuracy 60%            ,     300,      1,       1,       1
  6130200, Buffy                         ,       0, 4000128, Buffy Hat                                    ,  600000,      1,       1,       1
  6130200, Buffy                         ,       0, 4004001, Wisdom Crystal Ore                           ,   10000,      1,       1,       1
  6130200, Buffy                         ,       0, 4006000, The Magic Rock                               ,    7000,      1,       1,       1
  6130200, Buffy                         ,       0, 4010001, Steel Ore                                    ,    9000,      1,       1,       1
  6130200, Buffy                         ,       0, 4010005, Orihalcon Ore                                ,    9000,      1,       1,       1
  6130200, Buffy                         ,       0, 4020008, Black Crystal Ore                            ,    9000,      1,       1,       1
  6220000, Dyle                          ,       0,       0, Meso                                         ,  400000,    765,    3770,    2267.5
  6220000, Dyle                          ,       0, 2040614, Scroll for Bottomwear for DEX 100%           ,   10000,      1,       4,       2.5
  6220000, Dyle                          ,       0, 2041045, Scroll for Cape for Defense 15%              ,   10000,      1,       4,       2.5
  6220000, Dyle                          ,       0, 2044313, Dark Scroll for Spear for Accuracy 30%       ,   10000,      1,       4,       2.5
  6220000, Dyle                          ,       0, 1302012, Red Katana                                   ,    7000,      1,       1,       1
  6220000, Dyle                          ,       0, 1312010, Mikhail                                      ,    7000,      1,       1,       1
  6220000, Dyle                          ,       0, 1322019, The Judgement                                ,    7000,      1,       1,       1
  6220000, Dyle                          ,       0, 1332018, Kandine                                      ,    5000,      1,       1,       1
  6220000, Dyle                          ,       0, 1372015, Angel Wings                                  ,    7000,      1,       1,       1
  6220000, Dyle                          ,       0, 1382010, Dark Ritual                                  ,    7000,      1,       1,       1
  6220000, Dyle                          ,       0, 1402012, Doombringer                                  ,    7000,      1,       1,       1
  6220000, Dyle                          ,       0, 1412008, Chrono                                       ,    7000,      1,       1,       1
  6220000, Dyle                          ,       0, 1422010, Gigantic Sledge                              ,    7000,      1,       1,       1
  6220000, Dyle                          ,       0, 1432007, Redemption                                   ,    5000,      1,       1,       1
  6220000, Dyle                          ,       0, 1442008, The Gold Dragon                              ,    7000,      1,       1,       1
  6220000, Dyle                          ,       0, 1452011, Golden Hinkel                                ,    5000,      1,       1,       1
  6220000, Dyle                          ,       0, 1462009, Gross Jaeger                                 ,    5000,      1,       1,       1
  6220000, Dyle                          ,       0, 1472029, Black Scarab                                 ,    5000,      1,       1,       1
  6220000, Dyle                          ,       0, 1482009, Beia Crash                                   ,    5000,      1,       1,       1
  6220000, Dyle                          ,       0, 1492009, Abyss Shooter                                ,    5000,      1,       1,       1
  6220000, Dyle                          ,       0, 2000002, White Potion                                 ,  200000,      1,       1,       1
  6220000, Dyle                          ,       0, 2000003, Blue Potion                                  ,  200000,      1,       1,       1
  6220000, Dyle                          ,       0, 2002000, Dexterity Potion                             ,  200000,      1,       1,       1
  6220000, Dyle                          ,       0, 2002001, Speed Potion                                 ,  200000,      1,       1,       1
  6220000, Dyle                          ,       0, 2040001, Scroll for Helmet for Defense 60%            ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2040031, Scroll for Helmet for DEX 10%                ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2040501, Scroll for Overall Armor for DEX 60%         ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2040516, Scroll for Overall Armor for LUK 60%         ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2040612, Scroll for Bottomwear for DEX 10%            ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2040702, Scroll for Shoes for Avoidability 10%        ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2040708, Scroll for Shoes for Mobility 10%            ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2040804, Scroll for Gloves for ATT 60%                ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2041004, Scroll for Cape for Defense 60%              ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2041005, Scroll for Cape for Defense 10%              ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2043301, Scroll for Dagger for ATT 60%                ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2044001, Scroll for Two-Handed Sword for ATT 60%      ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2044312, Scroll for Spear for Accuracy 60%            ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2044401, Scroll for Pole Arm for ATT 60%              ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2044502, Scroll for Bow for ATT 10%                   ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2044601, Scroll for Crossbow for ATT 60%              ,    3000,      1,       1,       1
  6220000, Dyle                          ,       0, 2044701, Scroll for Claw for ATT 60%                  ,    3000,      1,       1,       1
