InGame,DropperID,MobName,isBoss,Enable,QuestID,ItemID,ServerItemName,ItemName,Chance,MinQTY,MaxQTY,AvgQty,,,,,,,,,,,,,,,,
TRUE,5130105,Dark Jr. Yeti,FALSE,TRUE,0,4004004,Dark Crystal Ore,Dark Crystal Ore,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130105,Dark Jr. Yeti,FALSE,TRUE,0,4010005,Orihalcon Ore,Orihalcon Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130105,Dark Jr. Yeti,FALSE,TRUE,0,4020004,Opal Ore,Opal Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130106,Transforming Dark Jr. Yeti,FALSE,TRUE,0,2022001,Red Bean Porridge,Red Bean Porridge,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,0,Meso,Meso,400000,273,408,340.5,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1002244,Green Seraphis,Green Seraphis,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1002247,Bronze Identity,Bronze Identity,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1002269,White Polyfeather Hat,White Polyfeather Hat,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1032019,Crystal Flower Earrings,Crystal Flower Earrings,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1040092,Blue Orientican,Blue Orientican,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1040094,Red China,Red China,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1040105,Brown Studded Top,Brown Studded Top,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1051039,Red Lumati,Red Lumati,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1060081,Blue Orientican Pants,Blue Orientican Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1060083,Red China Pants,Red China Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1060093,Brown Studded Pants,Brown Studded Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1072109,Black Yellow-Lined Shoes,Black Yellow-Lined Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1072117,Dark Moon Shoes,Dark Moon Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1082062,Red Arten,Red Arten,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1082071,Aqua Brace,Aqua Brace,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1102016,Red Magic Cape,Red Magic Cape,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1312008,Buck,Buck,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1322016,Jacker,Jacker,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1372007,Cromi,Cromi,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,1482008,Psycho Claw,Psycho Claw,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,2000002,White Potion,White Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,2000004,Elixir,Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,2040026,Scroll for Helmet for INT 10%,Scroll for Helmet for INT 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,2040343,Scroll for Accessory for DEX 100%,Scroll for Accessory for DEX 100%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,2040515,Scroll for Overall Armor for LUK 100%,Scroll for Overall Armor for LUK 100%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,2040602,Scroll for Bottomwear for Defense 10%,Scroll for Bottomwear for Defense 10%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,4000069,Zombie's Lost Tooth,Zombie's Lost Tooth,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,4004000,Power Crystal Ore,Power Crystal Ore,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,4010000,Bronze Ore,Bronze Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130107,Coolie Zombie,FALSE,TRUE,0,4020006,Topaz Ore,Topaz Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,0,Meso,Meso,400000,196,289,242.5,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1002084,Blue Oriental Helmet,Blue Oriental Helmet,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1002155,White Guiltian,White Guiltian,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1002169,Brown Distinction,Brown Distinction,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1002243,Blue Seraphis,Blue Seraphis,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1032018,Pansy Earrings,Pansy Earrings,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1041084,Red Jangoon Armor,Red Jangoon Armor,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1041100,Purple Mystique,Purple Mystique,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1051043,Brown Choro,Brown Choro,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1051046,White Anakarune,White Anakarune,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1051063,Beige Lineros,Beige Lineros,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1061083,Red Jangoon Skirt,Red Jangoon Skirt,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1061099,Purple Mystique Pants,Purple Mystique Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1072130,Red Goni Shoes,Red Goni Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1072133,Mithril Hildon Boots,Mithril Hildon Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1072141,Blue Goldwind Shoes,Blue Goldwind Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1082094,Gold Pow,Gold Pow,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1092011,Adamantium Legend Shield,Adamantium Legend Shield,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1102017,White Magic Cape,White Magic Cape,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,1332011,Bazlud,Bazlud,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,2000002,White Potion,White Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,2000004,Elixir,Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,2040029,Scroll for Helmet for DEX 60%,Scroll for Helmet for DEX 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,2040402,Scroll for Topwear for Defense 10%,Scroll for Topwear for Defense 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,2040419,Scroll for Topwear for STR 10%,Scroll for Topwear for STR 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,4000069,Zombie's Lost Tooth,Zombie's Lost Tooth,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,4000082,Zombie's Lost Gold Tooth,Zombie's Lost Gold Tooth,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,4004002,Dexterous Crystal Ore,DEX Crystal Ore,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,4010001,Steel Ore,Steel Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5130108,Miner Zombie,FALSE,TRUE,0,4020004,Opal Ore,Opal Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,0,Meso,Meso,400000,280,420,350,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1002029,Red Oriental Helmet,Red Oriental Helmet,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1002634,Purple Cast Linen,Purple Cast Linen,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1032014,Pink-Flowered Earrings,Pink-Flowered Earrings,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1041077,Maroon Moon,Maroon Moon,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1041097,Aqua Platina,Aqua Platina,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1050051,Red-Lined Kismet,Red-Lined Kismet,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1050052,Blue-Lined Kismet,Blue-Lined Kismet,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1050053,Blue Anakamoon,Blue Anakamoon,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1050059,Blue Tai,Blue Tai,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1060089,Dark Scorpio Pants,Dark Scorpio Pants,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1061076,Maroon Moon Pants,Maroon Moon Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1061096,Aqua Platina Pants,Aqua Platina Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1072114,Red Moon Shoes,Red Moon Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1072127,Blue Jangoon Shoes,Blue Jangoon Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1072134,Orihalcon Hildon Boots,Orihalcon Hildon Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1072151,Gold Moss Boots,Gold Moss Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1082066,Brown Moon Gloves,Brown Moon Gloves,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1082072,Gold Brace,Gold Brace,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1102021,Blue Gaia Cape,Blue Gaia Cape,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1203008,Tobi Throwing-Stars,Tobi Throwing-Stars,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1412007,The Shining,The Shining,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1422008,Sledgehammer,Sledgehammer,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,1472014,Steel Avarice,Steel Avarice,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,2000004,Elixir,Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,2020028,Chocolate,Chocolate,3000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,2040024,Scroll for Helmet for INT 100%,Scroll for Helmet for INT 100%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,2040901,Scroll for Shield for Defense 60%,Scroll for Shield for Defense 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,2044214,Scroll for Two-Handed BW for Accuracy 10%,Scroll for Two-Handed BW for Accuracy 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,4000021,Leather,Leather,50000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,4000052,White Fang Tail,White Pang Tail,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,4003005,Soft Feather,Soft Feather,200000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,4004001,Wisdom Crystal Ore,Wisdom Crystal Ore,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,4006001,The Summoning Rock,The Summoning Rock,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,4020000,Garnet Ore,Garnet Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5140000,White Fang,FALSE,TRUE,0,4020007,Diamond Ore,Diamond Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,0,Meso,Meso,400000,296,447,371.5,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1002029,Red Oriental Helmet,Red Oriental Helmet,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1002184,Brown Pilfer,Brown Pilfer,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1002248,Silver Identity,Silver Identity,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1002269,White Polyfeather Hat,White Polyfeather Hat,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1040092,Blue Orientican,Blue Orientican,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1041077,Maroon Moon,Maroon Moon,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1041094,Light Mantis,Light Mantis,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1051037,Blue Lumati,Blue Lumati,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1060080,Red Orientican Pants,Red Orientican Pants,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1060081,Blue Orientican Pants,Blue Orientican Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1061076,Maroon Moon Pants,Maroon Moon Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1061093,Light Mantis Pants,Light Mantis Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1072146,Green Gore Boots,Green Gore Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1072306,Black Basile Boots,Black Basile Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1082066,Brown Moon Gloves,Brown Moon Gloves,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1082087,Gold Manute,Gold Manute,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1203008,Tobi Throwing-Stars,Tobi Throwing-Stars,400,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,1372014,Evil Tale,Evil Tale,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,2000002,White Potion,White Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,2000004,Elixir,Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,2040804,Scroll for Gloves for ATT 60%,Scroll for Gloves for ATT 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,2040824,Scroll for Gloves for Defense 60%,Scroll for Gloves for Defense 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,2040901,Scroll for Shield for Defense 60%,Scroll for Shield for Defense 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,2040928,Scroll for Shield for ATT 100%,Scroll for Shield for ATT 100%,150,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,2044501,Scroll for Bow for ATT 60%,Scroll for Bow for ATT 60%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,4000177,Mixed Block,Mixed Block,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,4010006,Gold Ore,Gold Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150000,Mixed Golem,FALSE,TRUE,0,4020008,Black Crystal Ore,Black Crystal Ore,7000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,0,Meso,Meso,400000,272,408,340,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1002030,Silver Planet,Silver Planet,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1002252,Red Infinium Circlet,Red Infinium Circlet,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1002281,Brown Nightfox,Brown Nightfox,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1002287,Beige Patriot,Beige Patriot,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1040092,Blue Orientican,Blue Orientican,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1040098,Light Scorpio,Light Scorpio,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1050059,Blue Tai,Blue Tai,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1051045,Red Anakarune,Red Anakarune,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1060081,Blue Orientican Pants,Blue Orientican Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1060087,Light Scorpio Pants,Light Scorpio Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1072122,Brown Steel-Tip Boots,Brown Steel-Tip Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1072128,Blue Goni Shoes,Blue Goni Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1072132,Emerald Hildon Boots,Emerald Hildon Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1072140,Pink Goldwind Shoes,Pink Goldwind Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,1072306,Black Basile Boots,Black Basile Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,2000004,Elixir,Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,2040804,Scroll for Gloves for ATT 60%,Scroll for Gloves for ATT 60%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,2043210,Scroll for One-Handed BW for Accuracy 100%,Scroll for One-Handed BW for Accuracy 100%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,2043701,Scroll for Wand for Magic ATT 60%,Scroll for Wand for Magic ATT 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,2043801,Scroll for Staff for Magic ATT 60%,Scroll for Staff for Magic ATT 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,2043802,Scroll for Staff for Magic ATT 10%,Scroll for Staff for Magic ATT 10%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,2044312,Scroll for Spear for Accuracy 60%,Scroll for Spear for Accuracy 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,2044701,Scroll for Claw for ATT 60%,Scroll for Claw for ATT 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,4000206,Rib,Rib,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,4010005,Orihalcon Ore,Orihalcon Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150001,Skeleton Soldier,FALSE,TRUE,0,4020004,Opal Ore,Opal Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,0,Meso,Meso,400000,332,500,416,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1002095,Mithril Planet,Mithril Planet,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1002286,Blue Patriot,Blue Patriot,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1040106,Blue Studded Top,Blue Studded Top,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1041097,Aqua Platina,Aqua Platina,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1050061,Blue Linnex,Blue Linnex,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1050067,Blue Requiem,Blue Requiem,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1060094,Blue Studded Pants,Blue Studded Pants,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1061096,Aqua Platina Pants,Aqua Platina Pants,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1072154,Blue Carzen Boots,Blue Carzen Boots,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1072164,Blue Elf Shoes,Blue Elf Shoes,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1102021,Blue Gaia Cape,Blue Gaia Cape,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1201003,Blue Bolt for Crossbow,Blue Arrow for Crossbow,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1202005,Glaze Capsule,Glaze Capsule,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1332019,Golden River,Golden River,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1372015,Angel Wings,Angel Wings,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1402012,Doombringer,Doombringer,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,5150002,Cold Mixed Golem,FALSE,TRUE,0,1412008,Chrono,Chrono,700,1,1,1,,,,,,,,,,,,,,,,
